file_name,Te,logg,MH,alpha
Kurucz2003all_fp00at15000g25k2odfnew.fl.phot.dat,15000,2.5,0.0,0.4
Kurucz2003all_fp02at15000g25k2odfnew.fl.phot.dat,15000,2.5,0.2,0.4
Kurucz2003all_fp05at15000g25k2odfnew.fl.phot.dat,15000,2.5,0.5,0.4
Kurucz2003all_fm40at15000g30k2odfnew.fl.phot.dat,15000,3.0,-4.0,0.4
Kurucz2003all_fm25at15000g30k2odfnew.fl.phot.dat,15000,3.0,-2.5,0.4
Kurucz2003all_fm20at15000g30k2odfnew.fl.phot.dat,15000,3.0,-2.0,0.4
Kurucz2003all_fm15at15000g30k2odfnew.fl.phot.dat,15000,3.0,-1.5,0.4
Kurucz2003all_fm10at15000g30k2odfnew.fl.phot.dat,15000,3.0,-1.0,0.4
Kurucz2003all_fm05at15000g30k2odfnew.fl.phot.dat,15000,3.0,-0.5,0.4
Kurucz2003all_fp00at15000g30k2odfnew.fl.phot.dat,15000,3.0,0.0,0.4
Kurucz2003all_fp02at15000g30k2odfnew.fl.phot.dat,15000,3.0,0.2,0.4
Kurucz2003all_fp05at15000g30k2odfnew.fl.phot.dat,15000,3.0,0.5,0.4
Kurucz2003all_fm40at15000g35k2odfnew.fl.phot.dat,15000,3.5,-4.0,0.4
Kurucz2003all_fm25at15000g35k2odfnew.fl.phot.dat,15000,3.5,-2.5,0.4
Kurucz2003all_fm20at15000g35k2odfnew.fl.phot.dat,15000,3.5,-2.0,0.4
Kurucz2003all_fm15at15000g35k2odfnew.fl.phot.dat,15000,3.5,-1.5,0.4
Kurucz2003all_fm10at15000g35k2odfnew.fl.phot.dat,15000,3.5,-1.0,0.4
Kurucz2003all_fm05at15000g35k2odfnew.fl.phot.dat,15000,3.5,-0.5,0.4
Kurucz2003all_fp00at15000g35k2odfnew.fl.phot.dat,15000,3.5,0.0,0.4
Kurucz2003all_fp02at15000g35k2odfnew.fl.phot.dat,15000,3.5,0.2,0.4
Kurucz2003all_fp05at15000g35k2odfnew.fl.phot.dat,15000,3.5,0.5,0.4
Kurucz2003all_fm40at15000g40k2odfnew.fl.phot.dat,15000,4.0,-4.0,0.4
Kurucz2003all_fm25at15000g40k2odfnew.fl.phot.dat,15000,4.0,-2.5,0.4
Kurucz2003all_fm20at15000g40k2odfnew.fl.phot.dat,15000,4.0,-2.0,0.4
Kurucz2003all_fm15at15000g40k2odfnew.fl.phot.dat,15000,4.0,-1.5,0.4
Kurucz2003all_fm10at15000g40k2odfnew.fl.phot.dat,15000,4.0,-1.0,0.4
Kurucz2003all_fm05at15000g40k2odfnew.fl.phot.dat,15000,4.0,-0.5,0.4
Kurucz2003all_fp00at15000g40k2odfnew.fl.phot.dat,15000,4.0,0.0,0.4
Kurucz2003all_fp02at15000g40k2odfnew.fl.phot.dat,15000,4.0,0.2,0.4
Kurucz2003all_fp05at15000g40k2odfnew.fl.phot.dat,15000,4.0,0.5,0.4
Kurucz2003all_fm40at15000g45k2odfnew.fl.phot.dat,15000,4.5,-4.0,0.4
Kurucz2003all_fm25at15000g45k2odfnew.fl.phot.dat,15000,4.5,-2.5,0.4
Kurucz2003all_fm20at15000g45k2odfnew.fl.phot.dat,15000,4.5,-2.0,0.4
Kurucz2003all_fm15at15000g45k2odfnew.fl.phot.dat,15000,4.5,-1.5,0.4
Kurucz2003all_fm10at15000g45k2odfnew.fl.phot.dat,15000,4.5,-1.0,0.4
Kurucz2003all_fm05at15000g45k2odfnew.fl.phot.dat,15000,4.5,-0.5,0.4
Kurucz2003all_fp00at15000g45k2odfnew.fl.phot.dat,15000,4.5,0.0,0.4
Kurucz2003all_fp02at15000g45k2odfnew.fl.phot.dat,15000,4.5,0.2,0.4
Kurucz2003all_fp05at15000g45k2odfnew.fl.phot.dat,15000,4.5,0.5,0.4
Kurucz2003all_fm40at15000g50k2odfnew.fl.phot.dat,15000,5.0,-4.0,0.4
Kurucz2003all_fm25at15000g50k2odfnew.fl.phot.dat,15000,5.0,-2.5,0.4
Kurucz2003all_fm20at15000g50k2odfnew.fl.phot.dat,15000,5.0,-2.0,0.4
Kurucz2003all_fm15at15000g50k2odfnew.fl.phot.dat,15000,5.0,-1.5,0.4
Kurucz2003all_fm10at15000g50k2odfnew.fl.phot.dat,15000,5.0,-1.0,0.4
Kurucz2003all_fm05at15000g50k2odfnew.fl.phot.dat,15000,5.0,-0.5,0.4
Kurucz2003all_fp00at15000g50k2odfnew.fl.phot.dat,15000,5.0,0.0,0.4
Kurucz2003all_fp02at15000g50k2odfnew.fl.phot.dat,15000,5.0,0.2,0.4
Kurucz2003all_fp05at15000g50k2odfnew.fl.phot.dat,15000,5.0,0.5,0.4
Kurucz2003all_fm40at16000g25k2odfnew.fl.phot.dat,16000,2.5,-4.0,0.4
Kurucz2003all_fm25at16000g25k2odfnew.fl.phot.dat,16000,2.5,-2.5,0.4
Kurucz2003all_fm20at16000g25k2odfnew.fl.phot.dat,16000,2.5,-2.0,0.4
Kurucz2003all_fm15at16000g25k2odfnew.fl.phot.dat,16000,2.5,-1.5,0.4
Kurucz2003all_fm10at16000g25k2odfnew.fl.phot.dat,16000,2.5,-1.0,0.4
Kurucz2003all_fm05at16000g25k2odfnew.fl.phot.dat,16000,2.5,-0.5,0.4
Kurucz2003all_fp00at16000g25k2odfnew.fl.phot.dat,16000,2.5,0.0,0.4
Kurucz2003all_fp02at16000g25k2odfnew.fl.phot.dat,16000,2.5,0.2,0.4
Kurucz2003all_fp05at16000g25k2odfnew.fl.phot.dat,16000,2.5,0.5,0.4
Kurucz2003all_fm40at16000g30k2odfnew.fl.phot.dat,16000,3.0,-4.0,0.4
Kurucz2003all_fm25at16000g30k2odfnew.fl.phot.dat,16000,3.0,-2.5,0.4
Kurucz2003all_fm20at16000g30k2odfnew.fl.phot.dat,16000,3.0,-2.0,0.4
Kurucz2003all_fm15at16000g30k2odfnew.fl.phot.dat,16000,3.0,-1.5,0.4
Kurucz2003all_fm10at16000g30k2odfnew.fl.phot.dat,16000,3.0,-1.0,0.4
Kurucz2003all_fm05at16000g30k2odfnew.fl.phot.dat,16000,3.0,-0.5,0.4
Kurucz2003all_fp00at16000g30k2odfnew.fl.phot.dat,16000,3.0,0.0,0.4
Kurucz2003all_fp02at16000g30k2odfnew.fl.phot.dat,16000,3.0,0.2,0.4
Kurucz2003all_fp05at16000g30k2odfnew.fl.phot.dat,16000,3.0,0.5,0.4
Kurucz2003all_fm40at16000g35k2odfnew.fl.phot.dat,16000,3.5,-4.0,0.4
Kurucz2003all_fm25at16000g35k2odfnew.fl.phot.dat,16000,3.5,-2.5,0.4
Kurucz2003all_fm20at16000g35k2odfnew.fl.phot.dat,16000,3.5,-2.0,0.4
Kurucz2003all_fm15at16000g35k2odfnew.fl.phot.dat,16000,3.5,-1.5,0.4
Kurucz2003all_fm10at16000g35k2odfnew.fl.phot.dat,16000,3.5,-1.0,0.4
Kurucz2003all_fm05at16000g35k2odfnew.fl.phot.dat,16000,3.5,-0.5,0.4
Kurucz2003all_fp00at16000g35k2odfnew.fl.phot.dat,16000,3.5,0.0,0.4
Kurucz2003all_fp02at16000g35k2odfnew.fl.phot.dat,16000,3.5,0.2,0.4
Kurucz2003all_fp05at16000g35k2odfnew.fl.phot.dat,16000,3.5,0.5,0.4
Kurucz2003all_fm40at16000g40k2odfnew.fl.phot.dat,16000,4.0,-4.0,0.4
Kurucz2003all_fm25at16000g40k2odfnew.fl.phot.dat,16000,4.0,-2.5,0.4
Kurucz2003all_fm20at16000g40k2odfnew.fl.phot.dat,16000,4.0,-2.0,0.4
Kurucz2003all_fm15at16000g40k2odfnew.fl.phot.dat,16000,4.0,-1.5,0.4
Kurucz2003all_fm10at16000g40k2odfnew.fl.phot.dat,16000,4.0,-1.0,0.4
Kurucz2003all_fm05at16000g40k2odfnew.fl.phot.dat,16000,4.0,-0.5,0.4
Kurucz2003all_fp00at16000g40k2odfnew.fl.phot.dat,16000,4.0,0.0,0.4
Kurucz2003all_fp02at16000g40k2odfnew.fl.phot.dat,16000,4.0,0.2,0.4
Kurucz2003all_fp05at16000g40k2odfnew.fl.phot.dat,16000,4.0,0.5,0.4
Kurucz2003all_fm40at16000g45k2odfnew.fl.phot.dat,16000,4.5,-4.0,0.4
Kurucz2003all_fm25at16000g45k2odfnew.fl.phot.dat,16000,4.5,-2.5,0.4
Kurucz2003all_fm20at16000g45k2odfnew.fl.phot.dat,16000,4.5,-2.0,0.4
Kurucz2003all_fm15at16000g45k2odfnew.fl.phot.dat,16000,4.5,-1.5,0.4
Kurucz2003all_fm10at16000g45k2odfnew.fl.phot.dat,16000,4.5,-1.0,0.4
Kurucz2003all_fm05at16000g45k2odfnew.fl.phot.dat,16000,4.5,-0.5,0.4
Kurucz2003all_fp00at16000g45k2odfnew.fl.phot.dat,16000,4.5,0.0,0.4
Kurucz2003all_fp02at16000g45k2odfnew.fl.phot.dat,16000,4.5,0.2,0.4
Kurucz2003all_fp05at16000g45k2odfnew.fl.phot.dat,16000,4.5,0.5,0.4
Kurucz2003all_fm40at16000g50k2odfnew.fl.phot.dat,16000,5.0,-4.0,0.4
Kurucz2003all_fm25at16000g50k2odfnew.fl.phot.dat,16000,5.0,-2.5,0.4
Kurucz2003all_fm20at16000g50k2odfnew.fl.phot.dat,16000,5.0,-2.0,0.4
Kurucz2003all_fm15at16000g50k2odfnew.fl.phot.dat,16000,5.0,-1.5,0.4
Kurucz2003all_fm10at16000g50k2odfnew.fl.phot.dat,16000,5.0,-1.0,0.4
Kurucz2003all_fm05at16000g50k2odfnew.fl.phot.dat,16000,5.0,-0.5,0.4
Kurucz2003all_fp00at16000g50k2odfnew.fl.phot.dat,16000,5.0,0.0,0.4
Kurucz2003all_fp02at16000g50k2odfnew.fl.phot.dat,16000,5.0,0.2,0.4
Kurucz2003all_fp05at16000g50k2odfnew.fl.phot.dat,16000,5.0,0.5,0.4
Kurucz2003all_fm40at17000g25k2odfnew.fl.phot.dat,17000,2.5,-4.0,0.4
Kurucz2003all_fm25at17000g25k2odfnew.fl.phot.dat,17000,2.5,-2.5,0.4
Kurucz2003all_fm20at17000g25k2odfnew.fl.phot.dat,17000,2.5,-2.0,0.4
Kurucz2003all_fm15at17000g25k2odfnew.fl.phot.dat,17000,2.5,-1.5,0.4
Kurucz2003all_fm10at17000g25k2odfnew.fl.phot.dat,17000,2.5,-1.0,0.4
Kurucz2003all_fm05at17000g25k2odfnew.fl.phot.dat,17000,2.5,-0.5,0.4
Kurucz2003all_fp00at17000g25k2odfnew.fl.phot.dat,17000,2.5,0.0,0.4
Kurucz2003all_fp02at17000g25k2odfnew.fl.phot.dat,17000,2.5,0.2,0.4
Kurucz2003all_fp05at17000g25k2odfnew.fl.phot.dat,17000,2.5,0.5,0.4
Kurucz2003all_fm40at17000g30k2odfnew.fl.phot.dat,17000,3.0,-4.0,0.4
Kurucz2003all_fm25at17000g30k2odfnew.fl.phot.dat,17000,3.0,-2.5,0.4
Kurucz2003all_fm20at17000g30k2odfnew.fl.phot.dat,17000,3.0,-2.0,0.4
Kurucz2003all_fm15at17000g30k2odfnew.fl.phot.dat,17000,3.0,-1.5,0.4
Kurucz2003all_fm10at17000g30k2odfnew.fl.phot.dat,17000,3.0,-1.0,0.4
Kurucz2003all_fm05at17000g30k2odfnew.fl.phot.dat,17000,3.0,-0.5,0.4
Kurucz2003all_fp00at17000g30k2odfnew.fl.phot.dat,17000,3.0,0.0,0.4
Kurucz2003all_fp02at17000g30k2odfnew.fl.phot.dat,17000,3.0,0.2,0.4
Kurucz2003all_fp05at17000g30k2odfnew.fl.phot.dat,17000,3.0,0.5,0.4
Kurucz2003all_fm40at17000g35k2odfnew.fl.phot.dat,17000,3.5,-4.0,0.4
Kurucz2003all_fm25at17000g35k2odfnew.fl.phot.dat,17000,3.5,-2.5,0.4
Kurucz2003all_fm20at17000g35k2odfnew.fl.phot.dat,17000,3.5,-2.0,0.4
Kurucz2003all_fm15at17000g35k2odfnew.fl.phot.dat,17000,3.5,-1.5,0.4
Kurucz2003all_fm10at17000g35k2odfnew.fl.phot.dat,17000,3.5,-1.0,0.4
Kurucz2003all_fm05at17000g35k2odfnew.fl.phot.dat,17000,3.5,-0.5,0.4
Kurucz2003all_fp00at17000g35k2odfnew.fl.phot.dat,17000,3.5,0.0,0.4
Kurucz2003all_fp02at17000g35k2odfnew.fl.phot.dat,17000,3.5,0.2,0.4
Kurucz2003all_fp05at17000g35k2odfnew.fl.phot.dat,17000,3.5,0.5,0.4
Kurucz2003all_fm40at17000g40k2odfnew.fl.phot.dat,17000,4.0,-4.0,0.4
Kurucz2003all_fm25at17000g40k2odfnew.fl.phot.dat,17000,4.0,-2.5,0.4
Kurucz2003all_fm20at17000g40k2odfnew.fl.phot.dat,17000,4.0,-2.0,0.4
Kurucz2003all_fm15at17000g40k2odfnew.fl.phot.dat,17000,4.0,-1.5,0.4
Kurucz2003all_fm10at17000g40k2odfnew.fl.phot.dat,17000,4.0,-1.0,0.4
Kurucz2003all_fm05at17000g40k2odfnew.fl.phot.dat,17000,4.0,-0.5,0.4
Kurucz2003all_fp00at17000g40k2odfnew.fl.phot.dat,17000,4.0,0.0,0.4
Kurucz2003all_fp02at17000g40k2odfnew.fl.phot.dat,17000,4.0,0.2,0.4
Kurucz2003all_fp05at17000g40k2odfnew.fl.phot.dat,17000,4.0,0.5,0.4
Kurucz2003all_fm40at17000g45k2odfnew.fl.phot.dat,17000,4.5,-4.0,0.4
Kurucz2003all_fm25at17000g45k2odfnew.fl.phot.dat,17000,4.5,-2.5,0.4
Kurucz2003all_fm20at17000g45k2odfnew.fl.phot.dat,17000,4.5,-2.0,0.4
Kurucz2003all_fm15at17000g45k2odfnew.fl.phot.dat,17000,4.5,-1.5,0.4
Kurucz2003all_fm10at17000g45k2odfnew.fl.phot.dat,17000,4.5,-1.0,0.4
Kurucz2003all_fm05at17000g45k2odfnew.fl.phot.dat,17000,4.5,-0.5,0.4
Kurucz2003all_fp00at17000g45k2odfnew.fl.phot.dat,17000,4.5,0.0,0.4
Kurucz2003all_fp02at17000g45k2odfnew.fl.phot.dat,17000,4.5,0.2,0.4
Kurucz2003all_fp05at17000g45k2odfnew.fl.phot.dat,17000,4.5,0.5,0.4
Kurucz2003all_fm40at17000g50k2odfnew.fl.phot.dat,17000,5.0,-4.0,0.4
Kurucz2003all_fm25at17000g50k2odfnew.fl.phot.dat,17000,5.0,-2.5,0.4
Kurucz2003all_fm20at17000g50k2odfnew.fl.phot.dat,17000,5.0,-2.0,0.4
Kurucz2003all_fm15at17000g50k2odfnew.fl.phot.dat,17000,5.0,-1.5,0.4
Kurucz2003all_fm10at17000g50k2odfnew.fl.phot.dat,17000,5.0,-1.0,0.4
Kurucz2003all_fm05at17000g50k2odfnew.fl.phot.dat,17000,5.0,-0.5,0.4
Kurucz2003all_fp00at17000g50k2odfnew.fl.phot.dat,17000,5.0,0.0,0.4
Kurucz2003all_fp02at17000g50k2odfnew.fl.phot.dat,17000,5.0,0.2,0.4
Kurucz2003all_fp05at17000g50k2odfnew.fl.phot.dat,17000,5.0,0.5,0.4
Kurucz2003all_fm40at18000g25k2odfnew.fl.phot.dat,18000,2.5,-4.0,0.4
Kurucz2003all_fm25at18000g25k2odfnew.fl.phot.dat,18000,2.5,-2.5,0.4
Kurucz2003all_fm20at18000g25k2odfnew.fl.phot.dat,18000,2.5,-2.0,0.4
Kurucz2003all_fm15at18000g25k2odfnew.fl.phot.dat,18000,2.5,-1.5,0.4
Kurucz2003all_fm10at18000g25k2odfnew.fl.phot.dat,18000,2.5,-1.0,0.4
Kurucz2003all_fm05at18000g25k2odfnew.fl.phot.dat,18000,2.5,-0.5,0.4
Kurucz2003all_fp00at18000g25k2odfnew.fl.phot.dat,18000,2.5,0.0,0.4
Kurucz2003all_fp02at18000g25k2odfnew.fl.phot.dat,18000,2.5,0.2,0.4
Kurucz2003all_fp05at18000g25k2odfnew.fl.phot.dat,18000,2.5,0.5,0.4
Kurucz2003all_fm40at18000g30k2odfnew.fl.phot.dat,18000,3.0,-4.0,0.4
Kurucz2003all_fm25at18000g30k2odfnew.fl.phot.dat,18000,3.0,-2.5,0.4
Kurucz2003all_fm20at18000g30k2odfnew.fl.phot.dat,18000,3.0,-2.0,0.4
Kurucz2003all_fm15at18000g30k2odfnew.fl.phot.dat,18000,3.0,-1.5,0.4
Kurucz2003all_fm10at18000g30k2odfnew.fl.phot.dat,18000,3.0,-1.0,0.4
Kurucz2003all_fm05at18000g30k2odfnew.fl.phot.dat,18000,3.0,-0.5,0.4
Kurucz2003all_fp00at18000g30k2odfnew.fl.phot.dat,18000,3.0,0.0,0.4
Kurucz2003all_fp02at18000g30k2odfnew.fl.phot.dat,18000,3.0,0.2,0.4
Kurucz2003all_fp05at18000g30k2odfnew.fl.phot.dat,18000,3.0,0.5,0.4
Kurucz2003all_fm40at18000g35k2odfnew.fl.phot.dat,18000,3.5,-4.0,0.4
Kurucz2003all_fm25at18000g35k2odfnew.fl.phot.dat,18000,3.5,-2.5,0.4
Kurucz2003all_fm20at18000g35k2odfnew.fl.phot.dat,18000,3.5,-2.0,0.4
Kurucz2003all_fm15at18000g35k2odfnew.fl.phot.dat,18000,3.5,-1.5,0.4
Kurucz2003all_fm10at18000g35k2odfnew.fl.phot.dat,18000,3.5,-1.0,0.4
Kurucz2003all_fm05at18000g35k2odfnew.fl.phot.dat,18000,3.5,-0.5,0.4
Kurucz2003all_fp00at18000g35k2odfnew.fl.phot.dat,18000,3.5,0.0,0.4
Kurucz2003all_fp02at18000g35k2odfnew.fl.phot.dat,18000,3.5,0.2,0.4
Kurucz2003all_fp05at18000g35k2odfnew.fl.phot.dat,18000,3.5,0.5,0.4
Kurucz2003all_fm40at18000g40k2odfnew.fl.phot.dat,18000,4.0,-4.0,0.4
Kurucz2003all_fm25at18000g40k2odfnew.fl.phot.dat,18000,4.0,-2.5,0.4
Kurucz2003all_fm20at18000g40k2odfnew.fl.phot.dat,18000,4.0,-2.0,0.4
Kurucz2003all_fm15at18000g40k2odfnew.fl.phot.dat,18000,4.0,-1.5,0.4
Kurucz2003all_fm10at18000g40k2odfnew.fl.phot.dat,18000,4.0,-1.0,0.4
Kurucz2003all_fm05at18000g40k2odfnew.fl.phot.dat,18000,4.0,-0.5,0.4
Kurucz2003all_fp00at18000g40k2odfnew.fl.phot.dat,18000,4.0,0.0,0.4
Kurucz2003all_fp02at18000g40k2odfnew.fl.phot.dat,18000,4.0,0.2,0.4
Kurucz2003all_fp05at18000g40k2odfnew.fl.phot.dat,18000,4.0,0.5,0.4
Kurucz2003all_fm40at18000g45k2odfnew.fl.phot.dat,18000,4.5,-4.0,0.4
Kurucz2003all_fm25at18000g45k2odfnew.fl.phot.dat,18000,4.5,-2.5,0.4
Kurucz2003all_fm20at18000g45k2odfnew.fl.phot.dat,18000,4.5,-2.0,0.4
Kurucz2003all_fm15at18000g45k2odfnew.fl.phot.dat,18000,4.5,-1.5,0.4
Kurucz2003all_fm10at18000g45k2odfnew.fl.phot.dat,18000,4.5,-1.0,0.4
Kurucz2003all_fm05at18000g45k2odfnew.fl.phot.dat,18000,4.5,-0.5,0.4
Kurucz2003all_fp00at18000g45k2odfnew.fl.phot.dat,18000,4.5,0.0,0.4
Kurucz2003all_fp02at18000g45k2odfnew.fl.phot.dat,18000,4.5,0.2,0.4
Kurucz2003all_fp05at18000g45k2odfnew.fl.phot.dat,18000,4.5,0.5,0.4
Kurucz2003all_fm40at18000g50k2odfnew.fl.phot.dat,18000,5.0,-4.0,0.4
Kurucz2003all_fm25at18000g50k2odfnew.fl.phot.dat,18000,5.0,-2.5,0.4
Kurucz2003all_fm20at18000g50k2odfnew.fl.phot.dat,18000,5.0,-2.0,0.4
Kurucz2003all_fm15at18000g50k2odfnew.fl.phot.dat,18000,5.0,-1.5,0.4
Kurucz2003all_fm10at18000g50k2odfnew.fl.phot.dat,18000,5.0,-1.0,0.4
Kurucz2003all_fm05at18000g50k2odfnew.fl.phot.dat,18000,5.0,-0.5,0.4
Kurucz2003all_fp00at18000g50k2odfnew.fl.phot.dat,18000,5.0,0.0,0.4
Kurucz2003all_fp02at18000g50k2odfnew.fl.phot.dat,18000,5.0,0.2,0.4
Kurucz2003all_fp05at18000g50k2odfnew.fl.phot.dat,18000,5.0,0.5,0.4
Kurucz2003all_fm40at19000g25k2odfnew.fl.phot.dat,19000,2.5,-4.0,0.4
Kurucz2003all_fm25at19000g25k2odfnew.fl.phot.dat,19000,2.5,-2.5,0.4
Kurucz2003all_fm20at19000g25k2odfnew.fl.phot.dat,19000,2.5,-2.0,0.4
Kurucz2003all_fm15at19000g25k2odfnew.fl.phot.dat,19000,2.5,-1.5,0.4
Kurucz2003all_fm10at19000g25k2odfnew.fl.phot.dat,19000,2.5,-1.0,0.4
Kurucz2003all_fm05at19000g25k2odfnew.fl.phot.dat,19000,2.5,-0.5,0.4
Kurucz2003all_fp00at19000g25k2odfnew.fl.phot.dat,19000,2.5,0.0,0.4
Kurucz2003all_fp02at19000g25k2odfnew.fl.phot.dat,19000,2.5,0.2,0.4
Kurucz2003all_fp05at19000g25k2odfnew.fl.phot.dat,19000,2.5,0.5,0.4
Kurucz2003all_fm40at19000g30k2odfnew.fl.phot.dat,19000,3.0,-4.0,0.4
Kurucz2003all_fm25at19000g30k2odfnew.fl.phot.dat,19000,3.0,-2.5,0.4
Kurucz2003all_fm20at19000g30k2odfnew.fl.phot.dat,19000,3.0,-2.0,0.4
Kurucz2003all_fm15at19000g30k2odfnew.fl.phot.dat,19000,3.0,-1.5,0.4
Kurucz2003all_fm10at19000g30k2odfnew.fl.phot.dat,19000,3.0,-1.0,0.4
Kurucz2003all_fm05at19000g30k2odfnew.fl.phot.dat,19000,3.0,-0.5,0.4
Kurucz2003all_fp00at19000g30k2odfnew.fl.phot.dat,19000,3.0,0.0,0.4
Kurucz2003all_fp02at19000g30k2odfnew.fl.phot.dat,19000,3.0,0.2,0.4
Kurucz2003all_fp05at19000g30k2odfnew.fl.phot.dat,19000,3.0,0.5,0.4
Kurucz2003all_fm40at19000g35k2odfnew.fl.phot.dat,19000,3.5,-4.0,0.4
Kurucz2003all_fm25at19000g35k2odfnew.fl.phot.dat,19000,3.5,-2.5,0.4
Kurucz2003all_fm20at19000g35k2odfnew.fl.phot.dat,19000,3.5,-2.0,0.4
Kurucz2003all_fm15at19000g35k2odfnew.fl.phot.dat,19000,3.5,-1.5,0.4
Kurucz2003all_fm10at19000g35k2odfnew.fl.phot.dat,19000,3.5,-1.0,0.4
Kurucz2003all_fm05at19000g35k2odfnew.fl.phot.dat,19000,3.5,-0.5,0.4
Kurucz2003all_fp00at19000g35k2odfnew.fl.phot.dat,19000,3.5,0.0,0.4
Kurucz2003all_fp02at19000g35k2odfnew.fl.phot.dat,19000,3.5,0.2,0.4
Kurucz2003all_fp05at19000g35k2odfnew.fl.phot.dat,19000,3.5,0.5,0.4
Kurucz2003all_fm40at19000g40k2odfnew.fl.phot.dat,19000,4.0,-4.0,0.4
Kurucz2003all_fm25at19000g40k2odfnew.fl.phot.dat,19000,4.0,-2.5,0.4
Kurucz2003all_fm20at19000g40k2odfnew.fl.phot.dat,19000,4.0,-2.0,0.4
Kurucz2003all_fm15at19000g40k2odfnew.fl.phot.dat,19000,4.0,-1.5,0.4
Kurucz2003all_fm10at19000g40k2odfnew.fl.phot.dat,19000,4.0,-1.0,0.4
Kurucz2003all_fm05at19000g40k2odfnew.fl.phot.dat,19000,4.0,-0.5,0.4
Kurucz2003all_fp00at19000g40k2odfnew.fl.phot.dat,19000,4.0,0.0,0.4
Kurucz2003all_fp02at19000g40k2odfnew.fl.phot.dat,19000,4.0,0.2,0.4
Kurucz2003all_fp05at19000g40k2odfnew.fl.phot.dat,19000,4.0,0.5,0.4
Kurucz2003all_fm40at19000g45k2odfnew.fl.phot.dat,19000,4.5,-4.0,0.4
Kurucz2003all_fm25at19000g45k2odfnew.fl.phot.dat,19000,4.5,-2.5,0.4
Kurucz2003all_fm20at19000g45k2odfnew.fl.phot.dat,19000,4.5,-2.0,0.4
Kurucz2003all_fm15at19000g45k2odfnew.fl.phot.dat,19000,4.5,-1.5,0.4
Kurucz2003all_fm10at19000g45k2odfnew.fl.phot.dat,19000,4.5,-1.0,0.4
Kurucz2003all_fm05at19000g45k2odfnew.fl.phot.dat,19000,4.5,-0.5,0.4
Kurucz2003all_fp00at19000g45k2odfnew.fl.phot.dat,19000,4.5,0.0,0.4
Kurucz2003all_fp02at19000g45k2odfnew.fl.phot.dat,19000,4.5,0.2,0.4
Kurucz2003all_fp05at19000g45k2odfnew.fl.phot.dat,19000,4.5,0.5,0.4
Kurucz2003all_fm40at19000g50k2odfnew.fl.phot.dat,19000,5.0,-4.0,0.4
Kurucz2003all_fm25at19000g50k2odfnew.fl.phot.dat,19000,5.0,-2.5,0.4
Kurucz2003all_fm20at19000g50k2odfnew.fl.phot.dat,19000,5.0,-2.0,0.4
Kurucz2003all_fm15at19000g50k2odfnew.fl.phot.dat,19000,5.0,-1.5,0.4
Kurucz2003all_fm10at19000g50k2odfnew.fl.phot.dat,19000,5.0,-1.0,0.4
Kurucz2003all_fm05at19000g50k2odfnew.fl.phot.dat,19000,5.0,-0.5,0.4
Kurucz2003all_fp00at19000g50k2odfnew.fl.phot.dat,19000,5.0,0.0,0.4
Kurucz2003all_fp02at19000g50k2odfnew.fl.phot.dat,19000,5.0,0.2,0.4
Kurucz2003all_fp05at19000g50k2odfnew.fl.phot.dat,19000,5.0,0.5,0.4
Kurucz2003all_fm40at20000g30k2odfnew.fl.phot.dat,20000,3.0,-4.0,0.4
Kurucz2003all_fm25at20000g30k2odfnew.fl.phot.dat,20000,3.0,-2.5,0.4
Kurucz2003all_fm20at20000g30k2odfnew.fl.phot.dat,20000,3.0,-2.0,0.4
Kurucz2003all_fm15at20000g30k2odfnew.fl.phot.dat,20000,3.0,-1.5,0.4
Kurucz2003all_fm10at20000g30k2odfnew.fl.phot.dat,20000,3.0,-1.0,0.4
Kurucz2003all_fm05at20000g30k2odfnew.fl.phot.dat,20000,3.0,-0.5,0.4
Kurucz2003all_fp00at20000g30k2odfnew.fl.phot.dat,20000,3.0,0.0,0.4
Kurucz2003all_fp02at20000g30k2odfnew.fl.phot.dat,20000,3.0,0.2,0.4
Kurucz2003all_fp05at20000g30k2odfnew.fl.phot.dat,20000,3.0,0.5,0.4
Kurucz2003all_fm40at20000g35k2odfnew.fl.phot.dat,20000,3.5,-4.0,0.4
Kurucz2003all_fm25at20000g35k2odfnew.fl.phot.dat,20000,3.5,-2.5,0.4
Kurucz2003all_fm20at20000g35k2odfnew.fl.phot.dat,20000,3.5,-2.0,0.4
Kurucz2003all_fm15at20000g35k2odfnew.fl.phot.dat,20000,3.5,-1.5,0.4
Kurucz2003all_fm10at20000g35k2odfnew.fl.phot.dat,20000,3.5,-1.0,0.4
Kurucz2003all_fm05at20000g35k2odfnew.fl.phot.dat,20000,3.5,-0.5,0.4
Kurucz2003all_fp00at20000g35k2odfnew.fl.phot.dat,20000,3.5,0.0,0.4
Kurucz2003all_fp02at20000g35k2odfnew.fl.phot.dat,20000,3.5,0.2,0.4
Kurucz2003all_fp05at20000g35k2odfnew.fl.phot.dat,20000,3.5,0.5,0.4
Kurucz2003all_fm40at20000g40k2odfnew.fl.phot.dat,20000,4.0,-4.0,0.4
Kurucz2003all_fm25at20000g40k2odfnew.fl.phot.dat,20000,4.0,-2.5,0.4
Kurucz2003all_fm20at20000g40k2odfnew.fl.phot.dat,20000,4.0,-2.0,0.4
Kurucz2003all_fm15at20000g40k2odfnew.fl.phot.dat,20000,4.0,-1.5,0.4
Kurucz2003all_fm10at20000g40k2odfnew.fl.phot.dat,20000,4.0,-1.0,0.4
